filename,accuracy,size,correct,length
002052_freestone_1863.png,0.8695652173913043,71,20,23
002052_freestone_1863.png,0.8695652173913043,72,20,23
002052_freestone_1863.png,0.9130434782608695,73,21,23
002052_freestone_1863.png,0.9130434782608695,74,21,23
002052_freestone_1863.png,0.9130434782608695,75,21,23
002052_freestone_1863.png,0.8695652173913043,76,20,23
002052_freestone_1863.png,0.8695652173913043,77,20,23
002052_freestone_1863.png,1.0,78,23,23
002052_freestone_1863.png,0.9565217391304348,79,22,23
002052_freestone_1863.png,0.9130434782608695,80,21,23
002052_freestone_1863.png,0.8695652173913043,81,20,23
002052_freestone_1863.png,0.9565217391304348,82,22,23
002052_freestone_1863.png,1.0,83,23,23
002052_freestone_1863.png,0.8695652173913043,84,20,23
002052_freestone_1863.png,0.9130434782608695,85,21,23
002052_freestone_1863.png,0.8695652173913043,86,20,23
002052_freestone_1863.png,0.9565217391304348,87,22,23
002052_freestone_1863.png,0.9565217391304348,88,22,23
002052_freestone_1863.png,0.9565217391304348,89,22,23
002052_freestone_1863.png,0.9565217391304348,90,22,23
002052_freestone_1863.png,0.9130434782608695,91,21,23
002052_freestone_1863.png,0.8695652173913043,92,20,23
002052_freestone_1863.png,0.9565217391304348,93,22,23
002052_freestone_1863.png,0.9130434782608695,94,21,23
002052_freestone_1863.png,0.9130434782608695,95,21,23
002052_freestone_1863.png,1.0,96,23,23
002052_freestone_1863.png,0.9565217391304348,97,22,23
002052_freestone_1863.png,0.8695652173913043,98,20,23
002052_freestone_1863.png,1.0,99,23,23
002052_freestone_1863.png,0.9130434782608695,100,21,23
004857_preistly_1864.png,0.0,1,0,17
004857_preistly_1864.png,0.0,2,0,17
004857_preistly_1864.png,0.0,3,0,17
004857_preistly_1864.png,0.0,4,0,17
004857_preistly_1864.png,0.0,5,0,17
004857_preistly_1864.png,0.0,6,0,17
004857_preistly_1864.png,0.0,7,0,17
004857_preistly_1864.png,0.0,8,0,17
004857_preistly_1864.png,0.0,9,0,17
004857_preistly_1864.png,0.0,10,0,17
004857_preistly_1864.png,0.0,11,0,17
004857_preistly_1864.png,0.0,12,0,17
004857_preistly_1864.png,0.0,13,0,17
004857_preistly_1864.png,0.0,14,0,17
004857_preistly_1864.png,0.11764705882352941,15,2,17
004857_preistly_1864.png,0.058823529411764705,16,1,17
004857_preistly_1864.png,0.11764705882352941,17,2,17
004857_preistly_1864.png,0.058823529411764705,18,1,17
004857_preistly_1864.png,0.17647058823529413,19,3,17
004857_preistly_1864.png,0.35294117647058826,20,6,17
004857_preistly_1864.png,0.29411764705882354,21,5,17
004857_preistly_1864.png,0.29411764705882354,22,5,17
004857_preistly_1864.png,0.4117647058823529,23,7,17
004857_preistly_1864.png,0.47058823529411764,24,8,17
004857_preistly_1864.png,0.5294117647058824,25,9,17
004857_preistly_1864.png,0.5294117647058824,26,9,17
004857_preistly_1864.png,0.7647058823529411,27,13,17
004857_preistly_1864.png,0.7647058823529411,28,13,17
004857_preistly_1864.png,0.7058823529411765,29,12,17
004857_preistly_1864.png,0.8823529411764706,30,15,17
004857_preistly_1864.png,0.7058823529411765,31,12,17
004857_preistly_1864.png,0.8235294117647058,32,14,17
004857_preistly_1864.png,0.7058823529411765,33,12,17
004857_preistly_1864.png,0.8235294117647058,34,14,17
004857_preistly_1864.png,0.8235294117647058,35,14,17
004857_preistly_1864.png,0.7647058823529411,36,13,17
004857_preistly_1864.png,0.8823529411764706,37,15,17
004857_preistly_1864.png,0.7647058823529411,38,13,17
004857_preistly_1864.png,0.8235294117647058,39,14,17
004857_preistly_1864.png,0.8235294117647058,40,14,17
004857_preistly_1864.png,0.9411764705882353,41,16,17
004857_preistly_1864.png,0.7647058823529411,42,13,17
004857_preistly_1864.png,0.8823529411764706,43,15,17
004857_preistly_1864.png,0.8235294117647058,44,14,17
004857_preistly_1864.png,0.7647058823529411,45,13,17
004857_preistly_1864.png,0.8235294117647058,46,14,17
004857_preistly_1864.png,0.8235294117647058,47,14,17
004857_preistly_1864.png,0.7647058823529411,48,13,17
004857_preistly_1864.png,0.8823529411764706,49,15,17
004857_preistly_1864.png,0.8823529411764706,50,15,17
004857_preistly_1864.png,0.8235294117647058,51,14,17
004857_preistly_1864.png,0.8823529411764706,52,15,17
004857_preistly_1864.png,0.8235294117647058,53,14,17
004857_preistly_1864.png,1.0,54,17,17
004857_preistly_1864.png,0.9411764705882353,55,16,17
004857_preistly_1864.png,0.8235294117647058,56,14,17
004857_preistly_1864.png,0.7647058823529411,57,13,17
004857_preistly_1864.png,0.8235294117647058,58,14,17
004857_preistly_1864.png,0.8235294117647058,59,14,17
004857_preistly_1864.png,0.8235294117647058,60,14,17
004857_preistly_1864.png,0.8235294117647058,61,14,17
004857_preistly_1864.png,0.8823529411764706,62,15,17
004857_preistly_1864.png,0.8235294117647058,63,14,17
004857_preistly_1864.png,0.8235294117647058,64,14,17
004857_preistly_1864.png,0.8823529411764706,65,15,17
004857_preistly_1864.png,1.0,66,17,17
004857_preistly_1864.png,0.8235294117647058,67,14,17
004857_preistly_1864.png,0.8823529411764706,68,15,17
004857_preistly_1864.png,0.8235294117647058,69,14,17
004857_preistly_1864.png,0.9411764705882353,70,16,17
004857_preistly_1864.png,0.8235294117647058,71,14,17
004857_preistly_1864.png,0.7647058823529411,72,13,17
004857_preistly_1864.png,0.8823529411764706,73,15,17
004857_preistly_1864.png,0.8823529411764706,74,15,17
004857_preistly_1864.png,0.9411764705882353,75,16,17
004857_preistly_1864.png,0.8235294117647058,76,14,17
004857_preistly_1864.png,0.8235294117647058,77,14,17
004857_preistly_1864.png,0.8235294117647058,78,14,17
004857_preistly_1864.png,0.8823529411764706,79,15,17
004857_preistly_1864.png,1.0,80,17,17
004857_preistly_1864.png,0.8235294117647058,81,14,17
004857_preistly_1864.png,0.8823529411764706,82,15,17
004857_preistly_1864.png,0.9411764705882353,83,16,17
004857_preistly_1864.png,0.8235294117647058,84,14,17
004857_preistly_1864.png,0.7647058823529411,85,13,17
004857_preistly_1864.png,0.7647058823529411,86,13,17
004857_preistly_1864.png,0.8235294117647058,87,14,17
004857_preistly_1864.png,0.8823529411764706,88,15,17
004857_preistly_1864.png,0.7647058823529411,89,13,17
004857_preistly_1864.png,0.7647058823529411,90,13,17
004857_preistly_1864.png,0.7647058823529411,91,13,17
004857_preistly_1864.png,0.7058823529411765,92,12,17
004857_preistly_1864.png,0.7647058823529411,93,13,17
004857_preistly_1864.png,0.7058823529411765,94,12,17
004857_preistly_1864.png,0.8235294117647058,95,14,17
004857_preistly_1864.png,0.8235294117647058,96,14,17
004857_preistly_1864.png,0.7647058823529411,97,13,17
004857_preistly_1864.png,0.8823529411764706,98,15,17
004857_preistly_1864.png,0.8823529411764706,99,15,17
004857_preistly_1864.png,0.8235294117647058,100,14,17
001349_crickmore_1865.png,0.0,1,0,19
001349_crickmore_1865.png,0.0,2,0,19
001349_crickmore_1865.png,0.0,3,0,19
001349_crickmore_1865.png,0.0,4,0,19
001349_crickmore_1865.png,0.0,5,0,19
001349_crickmore_1865.png,0.0,6,0,19
001349_crickmore_1865.png,0.0,7,0,19
001349_crickmore_1865.png,0.0,8,0,19
001349_crickmore_1865.png,0.0,9,0,19
001349_crickmore_1865.png,0.0,10,0,19
001349_crickmore_1865.png,0.0,11,0,19
001349_crickmore_1865.png,0.0,12,0,19
001349_crickmore_1865.png,0.0,13,0,19
001349_crickmore_1865.png,0.0,14,0,19
001349_crickmore_1865.png,0.0,15,0,19
001349_crickmore_1865.png,0.05263157894736842,16,1,19
001349_crickmore_1865.png,0.0,17,0,19
001349_crickmore_1865.png,0.05263157894736842,18,1,19
001349_crickmore_1865.png,0.05263157894736842,19,1,19
001349_crickmore_1865.png,0.15789473684210525,20,3,19
001349_crickmore_1865.png,0.15789473684210525,21,3,19
001349_crickmore_1865.png,0.3157894736842105,22,6,19
001349_crickmore_1865.png,0.42105263157894735,23,8,19
001349_crickmore_1865.png,0.3684210526315789,24,7,19
001349_crickmore_1865.png,0.47368421052631576,25,9,19
001349_crickmore_1865.png,0.6842105263157895,26,13,19
001349_crickmore_1865.png,0.631578947368421,27,12,19
001349_crickmore_1865.png,0.5263157894736842,28,10,19
001349_crickmore_1865.png,0.7368421052631579,29,14,19
001349_crickmore_1865.png,0.6842105263157895,30,13,19
001349_crickmore_1865.png,0.8421052631578947,31,16,19
001349_crickmore_1865.png,0.5263157894736842,32,10,19
001349_crickmore_1865.png,0.7368421052631579,33,14,19
001349_crickmore_1865.png,0.7894736842105263,34,15,19
001349_crickmore_1865.png,0.8421052631578947,35,16,19
001349_crickmore_1865.png,0.6842105263157895,36,13,19
001349_crickmore_1865.png,0.7894736842105263,37,15,19
001349_crickmore_1865.png,0.8421052631578947,38,16,19
001349_crickmore_1865.png,0.7368421052631579,39,14,19
001349_crickmore_1865.png,0.7368421052631579,40,14,19
001349_crickmore_1865.png,0.8421052631578947,41,16,19
001349_crickmore_1865.png,0.7894736842105263,42,15,19
001349_crickmore_1865.png,0.7894736842105263,43,15,19
001349_crickmore_1865.png,0.8947368421052632,44,17,19
001349_crickmore_1865.png,0.7894736842105263,45,15,19
001349_crickmore_1865.png,0.8421052631578947,46,16,19
001349_crickmore_1865.png,0.6842105263157895,47,13,19
001349_crickmore_1865.png,0.7368421052631579,48,14,19
001349_crickmore_1865.png,0.7368421052631579,49,14,19
001349_crickmore_1865.png,0.7368421052631579,50,14,19
001349_crickmore_1865.png,0.8947368421052632,51,17,19
001349_crickmore_1865.png,0.8421052631578947,52,16,19
001349_crickmore_1865.png,0.8421052631578947,53,16,19
001349_crickmore_1865.png,0.8947368421052632,54,17,19
001349_crickmore_1865.png,0.8947368421052632,55,17,19
001349_crickmore_1865.png,0.7894736842105263,56,15,19
001349_crickmore_1865.png,0.7894736842105263,57,15,19
001349_crickmore_1865.png,0.7368421052631579,58,14,19
001349_crickmore_1865.png,0.7894736842105263,59,15,19
001349_crickmore_1865.png,0.7894736842105263,60,15,19
001349_crickmore_1865.png,0.8947368421052632,61,17,19
001349_crickmore_1865.png,0.8421052631578947,62,16,19
001349_crickmore_1865.png,0.8421052631578947,63,16,19
001349_crickmore_1865.png,0.8947368421052632,64,17,19
001349_crickmore_1865.png,0.8947368421052632,65,17,19
001349_crickmore_1865.png,0.7894736842105263,66,15,19
001349_crickmore_1865.png,0.8421052631578947,67,16,19
001349_crickmore_1865.png,0.8947368421052632,68,17,19
001349_crickmore_1865.png,0.8421052631578947,69,16,19
001349_crickmore_1865.png,0.8421052631578947,70,16,19
001349_crickmore_1865.png,0.8947368421052632,71,17,19
001349_crickmore_1865.png,0.8947368421052632,72,17,19
001349_crickmore_1865.png,0.8421052631578947,73,16,19
001349_crickmore_1865.png,0.8421052631578947,74,16,19
001349_crickmore_1865.png,0.8421052631578947,75,16,19
001349_crickmore_1865.png,0.7894736842105263,76,15,19
001349_crickmore_1865.png,0.9473684210526315,77,18,19
001349_crickmore_1865.png,0.8947368421052632,78,17,19
001349_crickmore_1865.png,0.8947368421052632,79,17,19
001349_crickmore_1865.png,0.8947368421052632,80,17,19
001349_crickmore_1865.png,0.9473684210526315,81,18,19
001349_crickmore_1865.png,0.7894736842105263,82,15,19
001349_crickmore_1865.png,0.8947368421052632,83,17,19
001349_crickmore_1865.png,0.8421052631578947,84,16,19
001349_crickmore_1865.png,0.8421052631578947,85,16,19
001349_crickmore_1865.png,0.7894736842105263,86,15,19
001349_crickmore_1865.png,0.8947368421052632,87,17,19
001349_crickmore_1865.png,0.8421052631578947,88,16,19
001349_crickmore_1865.png,0.8947368421052632,89,17,19
001349_crickmore_1865.png,0.8947368421052632,90,17,19
001349_crickmore_1865.png,0.8947368421052632,91,17,19
001349_crickmore_1865.png,0.8947368421052632,92,17,19
001349_crickmore_1865.png,0.8947368421052632,93,17,19
001349_crickmore_1865.png,0.8421052631578947,94,16,19
001349_crickmore_1865.png,0.8421052631578947,95,16,19
001349_crickmore_1865.png,0.8947368421052632,96,17,19
001349_crickmore_1865.png,0.8947368421052632,97,17,19
001349_crickmore_1865.png,0.8947368421052632,98,17,19
001349_crickmore_1865.png,0.8947368421052632,99,17,19
001349_crickmore_1865.png,0.8947368421052632,100,17,19
005810_sherwin_1866.png,0.0,1,0,22
005810_sherwin_1866.png,0.0,2,0,22
005810_sherwin_1866.png,0.0,3,0,22
005810_sherwin_1866.png,0.0,4,0,22
005810_sherwin_1866.png,0.0,5,0,22
005810_sherwin_1866.png,0.0,6,0,22
005810_sherwin_1866.png,0.0,7,0,22
005810_sherwin_1866.png,0.0,8,0,22
005810_sherwin_1866.png,0.0,9,0,22
005810_sherwin_1866.png,0.0,10,0,22
005810_sherwin_1866.png,0.0,11,0,22
005810_sherwin_1866.png,0.0,12,0,22
005810_sherwin_1866.png,0.045454545454545456,13,1,22
005810_sherwin_1866.png,0.045454545454545456,14,1,22
005810_sherwin_1866.png,0.045454545454545456,15,1,22
005810_sherwin_1866.png,0.13636363636363635,16,3,22
005810_sherwin_1866.png,0.22727272727272727,17,5,22
005810_sherwin_1866.png,0.13636363636363635,18,3,22
005810_sherwin_1866.png,0.2727272727272727,19,6,22
005810_sherwin_1866.png,0.3181818181818182,20,7,22
005810_sherwin_1866.png,0.2727272727272727,21,6,22
005810_sherwin_1866.png,0.5,22,11,22
005810_sherwin_1866.png,0.4090909090909091,23,9,22
005810_sherwin_1866.png,0.5,24,11,22
005810_sherwin_1866.png,0.5909090909090909,25,13,22
005810_sherwin_1866.png,0.6363636363636364,26,14,22
005810_sherwin_1866.png,0.7727272727272727,27,17,22
005810_sherwin_1866.png,0.7272727272727273,28,16,22
005810_sherwin_1866.png,0.8181818181818182,29,18,22
005810_sherwin_1866.png,0.6818181818181818,30,15,22
005810_sherwin_1866.png,0.6818181818181818,31,15,22
005810_sherwin_1866.png,0.8181818181818182,32,18,22
005810_sherwin_1866.png,0.8181818181818182,33,18,22
005810_sherwin_1866.png,0.6818181818181818,34,15,22
005810_sherwin_1866.png,0.7727272727272727,35,17,22
005810_sherwin_1866.png,0.7727272727272727,36,17,22
005810_sherwin_1866.png,0.6818181818181818,37,15,22
005810_sherwin_1866.png,0.7727272727272727,38,17,22
005810_sherwin_1866.png,0.7272727272727273,39,16,22
005810_sherwin_1866.png,0.8181818181818182,40,18,22
005810_sherwin_1866.png,0.7727272727272727,41,17,22
005810_sherwin_1866.png,0.8181818181818182,42,18,22
005810_sherwin_1866.png,0.8181818181818182,43,18,22
005810_sherwin_1866.png,0.7727272727272727,44,17,22
005810_sherwin_1866.png,0.8181818181818182,45,18,22
005810_sherwin_1866.png,0.8636363636363636,46,19,22
005810_sherwin_1866.png,0.7727272727272727,47,17,22
005810_sherwin_1866.png,0.7727272727272727,48,17,22
005810_sherwin_1866.png,0.7272727272727273,49,16,22
005810_sherwin_1866.png,0.8181818181818182,50,18,22
005810_sherwin_1866.png,0.6818181818181818,51,15,22
005810_sherwin_1866.png,0.8636363636363636,52,19,22
005810_sherwin_1866.png,0.8636363636363636,53,19,22
005810_sherwin_1866.png,0.8181818181818182,54,18,22
005810_sherwin_1866.png,0.7727272727272727,55,17,22
005810_sherwin_1866.png,0.7727272727272727,56,17,22
005810_sherwin_1866.png,0.8181818181818182,57,18,22
005810_sherwin_1866.png,0.8636363636363636,58,19,22
005810_sherwin_1866.png,0.8636363636363636,59,19,22
005810_sherwin_1866.png,0.8181818181818182,60,18,22
005810_sherwin_1866.png,0.8636363636363636,61,19,22
005810_sherwin_1866.png,0.8181818181818182,62,18,22
005810_sherwin_1866.png,0.8181818181818182,63,18,22
005810_sherwin_1866.png,0.8636363636363636,64,19,22
005810_sherwin_1866.png,0.7727272727272727,65,17,22
005810_sherwin_1866.png,0.8636363636363636,66,19,22
005810_sherwin_1866.png,0.8181818181818182,67,18,22
005810_sherwin_1866.png,0.7727272727272727,68,17,22
005810_sherwin_1866.png,0.7727272727272727,69,17,22
005810_sherwin_1866.png,0.8181818181818182,70,18,22
005810_sherwin_1866.png,0.8181818181818182,71,18,22
005810_sherwin_1866.png,0.8636363636363636,72,19,22
005810_sherwin_1866.png,0.8181818181818182,73,18,22
005810_sherwin_1866.png,0.8636363636363636,74,19,22
005810_sherwin_1866.png,0.7727272727272727,75,17,22
005810_sherwin_1866.png,0.7272727272727273,76,16,22
005810_sherwin_1866.png,0.7727272727272727,77,17,22
005810_sherwin_1866.png,0.8181818181818182,78,18,22
005810_sherwin_1866.png,0.8636363636363636,79,19,22
005810_sherwin_1866.png,0.8181818181818182,80,18,22
005810_sherwin_1866.png,0.8181818181818182,81,18,22
005810_sherwin_1866.png,0.8181818181818182,82,18,22
005810_sherwin_1866.png,0.7727272727272727,83,17,22
005810_sherwin_1866.png,0.8181818181818182,84,18,22
005810_sherwin_1866.png,0.8181818181818182,85,18,22
005810_sherwin_1866.png,0.8636363636363636,86,19,22
005810_sherwin_1866.png,0.8181818181818182,87,18,22
005810_sherwin_1866.png,0.8181818181818182,88,18,22
005810_sherwin_1866.png,0.6818181818181818,89,15,22
005810_sherwin_1866.png,0.7727272727272727,90,17,22
005810_sherwin_1866.png,0.7272727272727273,91,16,22
005810_sherwin_1866.png,0.8181818181818182,92,18,22
005810_sherwin_1866.png,0.8636363636363636,93,19,22
005810_sherwin_1866.png,0.8181818181818182,94,18,22
005810_sherwin_1866.png,0.7272727272727273,95,16,22
005810_sherwin_1866.png,0.8181818181818182,96,18,22
005810_sherwin_1866.png,0.8181818181818182,97,18,22
005810_sherwin_1866.png,0.8636363636363636,98,19,22
005810_sherwin_1866.png,0.8181818181818182,99,18,22
005810_sherwin_1866.png,0.8181818181818182,100,18,22
001288_collins_1867.png,0.0,1,0,18
001288_collins_1867.png,0.0,2,0,18
001288_collins_1867.png,0.0,3,0,18
001288_collins_1867.png,0.0,4,0,18
001288_collins_1867.png,0.0,5,0,18
001288_collins_1867.png,0.0,6,0,18
001288_collins_1867.png,0.0,7,0,18
001288_collins_1867.png,0.0,8,0,18
001288_collins_1867.png,0.0,9,0,18
001288_collins_1867.png,0.0,10,0,18
001288_collins_1867.png,0.0,11,0,18
001288_collins_1867.png,0.0,12,0,18
001288_collins_1867.png,0.0,13,0,18
001288_collins_1867.png,0.0,14,0,18
001288_collins_1867.png,0.0,15,0,18
001288_collins_1867.png,0.05555555555555555,16,1,18
001288_collins_1867.png,0.0,17,0,18
001288_collins_1867.png,0.2222222222222222,18,4,18
001288_collins_1867.png,0.2222222222222222,19,4,18
001288_collins_1867.png,0.2222222222222222,20,4,18
001288_collins_1867.png,0.16666666666666666,21,3,18
001288_collins_1867.png,0.3888888888888889,22,7,18
001288_collins_1867.png,0.3888888888888889,23,7,18
001288_collins_1867.png,0.3333333333333333,24,6,18
001288_collins_1867.png,0.3888888888888889,25,7,18
001288_collins_1867.png,0.5,26,9,18
001288_collins_1867.png,0.6111111111111112,27,11,18
001288_collins_1867.png,0.7222222222222222,28,13,18
001288_collins_1867.png,0.7222222222222222,29,13,18
001288_collins_1867.png,0.6666666666666666,30,12,18
001288_collins_1867.png,0.6111111111111112,31,11,18
001288_collins_1867.png,0.7777777777777778,32,14,18
001288_collins_1867.png,0.6111111111111112,33,11,18
001288_collins_1867.png,0.7222222222222222,34,13,18
001288_collins_1867.png,0.6666666666666666,35,12,18
001288_collins_1867.png,0.7222222222222222,36,13,18
001288_collins_1867.png,0.7222222222222222,37,13,18
001288_collins_1867.png,0.8333333333333334,38,15,18
001288_collins_1867.png,0.7777777777777778,39,14,18
001288_collins_1867.png,0.7777777777777778,40,14,18
001288_collins_1867.png,0.7777777777777778,41,14,18
001288_collins_1867.png,0.8333333333333334,42,15,18
001288_collins_1867.png,0.7222222222222222,43,13,18
001288_collins_1867.png,0.7222222222222222,44,13,18
001288_collins_1867.png,0.8888888888888888,45,16,18
001288_collins_1867.png,0.9444444444444444,46,17,18
001288_collins_1867.png,0.9444444444444444,47,17,18
001288_collins_1867.png,0.6666666666666666,48,12,18
001288_collins_1867.png,0.7222222222222222,49,13,18
001288_collins_1867.png,0.8333333333333334,50,15,18
001288_collins_1867.png,0.6666666666666666,51,12,18
001288_collins_1867.png,0.8888888888888888,52,16,18
001288_collins_1867.png,0.9444444444444444,53,17,18
001288_collins_1867.png,0.8333333333333334,54,15,18
001288_collins_1867.png,0.7777777777777778,55,14,18
001288_collins_1867.png,0.5555555555555556,56,10,18
001288_collins_1867.png,0.8333333333333334,57,15,18
001288_collins_1867.png,0.9444444444444444,58,17,18
001288_collins_1867.png,0.8333333333333334,59,15,18
001288_collins_1867.png,0.8888888888888888,60,16,18
001288_collins_1867.png,0.8888888888888888,61,16,18
001288_collins_1867.png,0.8888888888888888,62,16,18
001288_collins_1867.png,0.8888888888888888,63,16,18
001288_collins_1867.png,0.9444444444444444,64,17,18
001288_collins_1867.png,0.8888888888888888,65,16,18
001288_collins_1867.png,0.8888888888888888,66,16,18
001288_collins_1867.png,0.8333333333333334,67,15,18
001288_collins_1867.png,0.8888888888888888,68,16,18
001288_collins_1867.png,0.8888888888888888,69,16,18
001288_collins_1867.png,0.7777777777777778,70,14,18
001288_collins_1867.png,0.9444444444444444,71,17,18
001288_collins_1867.png,0.9444444444444444,72,17,18
001288_collins_1867.png,0.9444444444444444,73,17,18
001288_collins_1867.png,0.9444444444444444,74,17,18
001288_collins_1867.png,0.8888888888888888,75,16,18
001288_collins_1867.png,0.9444444444444444,76,17,18
001288_collins_1867.png,0.7777777777777778,77,14,18
001288_collins_1867.png,0.9444444444444444,78,17,18
001288_collins_1867.png,0.8888888888888888,79,16,18
001288_collins_1867.png,0.8888888888888888,80,16,18
001288_collins_1867.png,0.7222222222222222,81,13,18
001288_collins_1867.png,0.9444444444444444,82,17,18
001288_collins_1867.png,0.7777777777777778,83,14,18
001288_collins_1867.png,0.8333333333333334,84,15,18
001288_collins_1867.png,0.9444444444444444,85,17,18
001288_collins_1867.png,0.9444444444444444,86,17,18
001288_collins_1867.png,0.9444444444444444,87,17,18
001288_collins_1867.png,0.7777777777777778,88,14,18
001288_collins_1867.png,0.7222222222222222,89,13,18
001288_collins_1867.png,0.9444444444444444,90,17,18
001288_collins_1867.png,0.9444444444444444,91,17,18
001288_collins_1867.png,0.8888888888888888,92,16,18
001288_collins_1867.png,0.9444444444444444,93,17,18
001288_collins_1867.png,0.9444444444444444,94,17,18
001288_collins_1867.png,0.9444444444444444,95,17,18
001288_collins_1867.png,0.8888888888888888,96,16,18
001288_collins_1867.png,1.0,97,18,18
001288_collins_1867.png,0.9444444444444444,98,17,18
001288_collins_1867.png,0.9444444444444444,99,17,18
001288_collins_1867.png,0.7777777777777778,100,14,18
004071_lucas_1868.png,0.0,1,0,16
004071_lucas_1868.png,0.0,2,0,16
004071_lucas_1868.png,0.0,3,0,16
004071_lucas_1868.png,0.0,4,0,16
004071_lucas_1868.png,0.0,5,0,16
004071_lucas_1868.png,0.0,6,0,16
004071_lucas_1868.png,0.0,7,0,16
004071_lucas_1868.png,0.0,8,0,16
004071_lucas_1868.png,0.0,9,0,16
004071_lucas_1868.png,0.0,10,0,16
004071_lucas_1868.png,0.0,11,0,16
004071_lucas_1868.png,0.0,12,0,16
004071_lucas_1868.png,0.0,13,0,16
004071_lucas_1868.png,0.0,14,0,16
004071_lucas_1868.png,0.0625,15,1,16
004071_lucas_1868.png,0.0625,16,1,16
004071_lucas_1868.png,0.25,17,4,16
004071_lucas_1868.png,0.1875,18,3,16
004071_lucas_1868.png,0.25,19,4,16
004071_lucas_1868.png,0.375,20,6,16
004071_lucas_1868.png,0.5,21,8,16
004071_lucas_1868.png,0.5625,22,9,16
004071_lucas_1868.png,0.5,23,8,16
004071_lucas_1868.png,0.625,24,10,16
004071_lucas_1868.png,0.6875,25,11,16
004071_lucas_1868.png,0.6875,26,11,16
004071_lucas_1868.png,0.875,27,14,16
004071_lucas_1868.png,0.9375,28,15,16
004071_lucas_1868.png,0.875,29,14,16
004071_lucas_1868.png,0.75,30,12,16
004071_lucas_1868.png,0.8125,31,13,16
004071_lucas_1868.png,0.75,32,12,16
004071_lucas_1868.png,0.9375,33,15,16
004071_lucas_1868.png,0.9375,34,15,16
004071_lucas_1868.png,0.8125,35,13,16
004071_lucas_1868.png,1.0,36,16,16
004071_lucas_1868.png,0.9375,37,15,16
004071_lucas_1868.png,0.875,38,14,16
004071_lucas_1868.png,0.9375,39,15,16
004071_lucas_1868.png,0.875,40,14,16
004071_lucas_1868.png,0.9375,41,15,16
004071_lucas_1868.png,1.0,42,16,16
004071_lucas_1868.png,0.9375,43,15,16
004071_lucas_1868.png,0.9375,44,15,16
004071_lucas_1868.png,0.9375,45,15,16
004071_lucas_1868.png,0.9375,46,15,16
004071_lucas_1868.png,0.875,47,14,16
004071_lucas_1868.png,0.9375,48,15,16
004071_lucas_1868.png,0.9375,49,15,16
004071_lucas_1868.png,0.9375,50,15,16
004071_lucas_1868.png,0.9375,51,15,16
004071_lucas_1868.png,0.9375,52,15,16
004071_lucas_1868.png,0.9375,53,15,16
004071_lucas_1868.png,1.0,54,16,16
004071_lucas_1868.png,0.875,55,14,16
004071_lucas_1868.png,0.9375,56,15,16
004071_lucas_1868.png,1.0,57,16,16
004071_lucas_1868.png,0.875,58,14,16
004071_lucas_1868.png,1.0,59,16,16
004071_lucas_1868.png,0.9375,60,15,16
004071_lucas_1868.png,1.0,61,16,16
004071_lucas_1868.png,1.0,62,16,16
004071_lucas_1868.png,1.0,63,16,16
004071_lucas_1868.png,1.0,64,16,16
004071_lucas_1868.png,0.9375,65,15,16
004071_lucas_1868.png,0.875,66,14,16
004071_lucas_1868.png,1.0,67,16,16
004071_lucas_1868.png,1.0,68,16,16
004071_lucas_1868.png,0.9375,69,15,16
004071_lucas_1868.png,1.0,70,16,16
004071_lucas_1868.png,1.0,71,16,16
004071_lucas_1868.png,0.9375,72,15,16
004071_lucas_1868.png,0.9375,73,15,16
004071_lucas_1868.png,0.875,74,14,16
004071_lucas_1868.png,1.0,75,16,16
004071_lucas_1868.png,1.0,76,16,16
004071_lucas_1868.png,0.9375,77,15,16
004071_lucas_1868.png,0.9375,78,15,16
004071_lucas_1868.png,0.9375,79,15,16
004071_lucas_1868.png,1.0,80,16,16
004071_lucas_1868.png,1.0,81,16,16
004071_lucas_1868.png,0.9375,82,15,16
004071_lucas_1868.png,1.0,83,16,16
004071_lucas_1868.png,0.9375,84,15,16
004071_lucas_1868.png,0.9375,85,15,16
004071_lucas_1868.png,1.0,86,16,16
004071_lucas_1868.png,0.9375,87,15,16
004071_lucas_1868.png,1.0,88,16,16
004071_lucas_1868.png,0.9375,89,15,16
004071_lucas_1868.png,1.0,90,16,16
004071_lucas_1868.png,1.0,91,16,16
004071_lucas_1868.png,0.9375,92,15,16
004071_lucas_1868.png,1.0,93,16,16
004071_lucas_1868.png,0.9375,94,15,16
004071_lucas_1868.png,1.0,95,16,16
004071_lucas_1868.png,0.875,96,14,16
004071_lucas_1868.png,1.0,97,16,16
004071_lucas_1868.png,1.0,98,16,16
004071_lucas_1868.png,0.9375,99,15,16
004071_lucas_1868.png,0.875,100,14,16
002340_freshney_1869.png,0.0,1,0,21
002340_freshney_1869.png,0.0,2,0,21
002340_freshney_1869.png,0.0,3,0,21
002340_freshney_1869.png,0.0,4,0,21
002340_freshney_1869.png,0.0,5,0,21
002340_freshney_1869.png,0.0,6,0,21
002340_freshney_1869.png,0.0,7,0,21
002340_freshney_1869.png,0.0,8,0,21
002340_freshney_1869.png,0.0,9,0,21
002340_freshney_1869.png,0.0,10,0,21
002340_freshney_1869.png,0.0,11,0,21
002340_freshney_1869.png,0.0,12,0,21
002340_freshney_1869.png,0.0,13,0,21
002340_freshney_1869.png,0.0,14,0,21
002340_freshney_1869.png,0.0,15,0,21
002340_freshney_1869.png,0.047619047619047616,16,1,21
